# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774694169.2477,-1.376135,5.323808,170.183795,-0.0289,0.0969,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.347258,169.1377,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6615,97.1538
1774694169.2975,-1.375441,5.318043,170.186177,-0.0337,0.1129,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.353035,169.1401,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6632,97.1538
1774694169.3475,-0.610483,0.796472,79.630875,-2.1092,0.9548,0.0000,-12.736510,7.370948,-127.300282,-1.628797,13.629978,-153.0688,-0.0000,0.0000,0.000000,0.000000,750,755,0.9954,13.8543,97.1538
1774694169.3979,-1.373803,5.305759,170.183630,-0.0442,0.1392,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.365346,169.1376,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6668,97.1538
1774694169.4476,-1.372599,5.297520,170.187939,-0.0514,0.1552,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.373606,169.1419,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6694,97.1538
1774694169.4976,-1.371281,5.289193,170.190815,-0.0581,0.1699,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.381956,169.1447,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6720,97.1538
1774694169.5475,-0.993168,0.377693,82.771608,-2.7266,1.1289,0.0000,-12.736510,7.370948,-127.300282,-1.628797,13.579341,-149.9281,-0.0000,0.0000,0.000000,0.000000,750,755,0.9954,13.7207,97.1538
1774694169.5976,-1.367662,5.270076,170.188265,-0.0815,0.2006,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.401135,169.1422,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6788,97.1538
1774694169.6476,-1.391399,5.343979,170.115032,-0.0410,0.1143,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.326812,169.0690,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6432,97.1538
1774694169.6976,-1.390412,5.337745,170.116572,-0.0403,0.1303,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.333063,169.0705,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6452,97.1538
1774694169.7476,-1.389711,5.330682,170.117626,-0.0360,0.1452,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.340137,169.0716,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6470,97.1538
1774694169.7976,-1.389292,5.323018,170.120011,-0.0352,0.1590,0.0000,-12.685686,7.464951,1.046071,-1.288181,-2.347807,169.0739,-0.0000,0.0000,0.000000,0.000000,749,755,0.9943,11.6487,97.1538
