# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774700437.7158,70.753474,-9.502552,-72.680000,-0.0065,-0.0094,0.0000,71.391395,-8.925749,129.166978,0.238044,0.858884,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8576,97.1538
1774700437.7660,70.753474,-9.502552,-72.680000,-0.0065,-0.0094,0.0000,71.391395,-8.925749,129.166978,0.238044,0.858884,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8576,97.1538
1774700437.8158,70.753474,-9.502552,-72.680000,-0.0065,-0.0094,0.0000,71.391395,-8.925749,129.166978,0.238044,0.858884,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8576,97.1538
1774700437.8660,70.753474,-9.502552,-72.680000,-0.0076,-0.0110,0.0000,71.391395,-8.925749,129.166978,0.238044,0.858884,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8576,97.1538
1774700437.9160,70.753474,-9.502552,-72.680000,-0.0076,-0.0110,0.0000,71.391395,-8.925749,129.166978,0.238044,0.858884,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8576,97.1538
1774700437.9660,70.753474,-9.502552,-72.680000,-0.0076,-0.0110,0.0000,71.391395,-8.925749,129.166978,0.238044,0.858884,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8576,97.1538
1774700438.0158,70.753474,-9.502552,-72.680000,-0.0076,-0.0110,0.0000,71.391395,-8.925749,129.166978,0.238044,0.858884,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8576,97.1538
1774700438.0660,70.768426,-9.521116,-72.680000,-0.0043,-0.0062,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.1161,70.768426,-9.521116,-72.680000,-0.0043,-0.0062,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,2.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.1659,70.768426,-9.521116,-72.680000,-0.0043,-0.0062,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.2158,70.768426,-9.521116,-72.680000,-0.0043,-0.0062,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.2660,70.768426,-9.521116,-72.680000,-0.0092,-0.0133,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.3158,70.768426,-9.521116,-72.680000,-0.0092,-0.0133,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.3660,70.768426,-9.521116,-72.680000,-0.0092,-0.0133,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.4158,70.768426,-9.521116,-72.680000,-0.0092,-0.0133,0.0000,71.391395,-8.925749,129.166978,0.238044,0.859017,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8374,97.1538
1774700438.4660,70.768522,-9.502630,-72.680000,-0.0065,-0.0094,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.5158,70.768522,-9.502630,-72.680000,-0.0065,-0.0094,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.5660,70.768522,-9.502630,-72.680000,-0.0065,-0.0094,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.6158,70.768522,-9.502630,-72.680000,-0.0065,-0.0094,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.6660,70.768522,-9.502630,-72.680000,-0.0122,-0.0176,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.7160,70.768522,-9.502630,-72.680000,-0.0122,-0.0176,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,2.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.7659,70.768522,-9.502630,-72.680000,-0.0118,-0.0171,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.8158,70.768522,-9.502630,-72.680000,-0.0118,-0.0171,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.8660,70.768522,-9.502630,-72.680000,-0.0118,-0.0171,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.9160,70.768522,-9.502630,-72.680000,-0.0118,-0.0171,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700438.9658,70.768522,-9.502630,-72.680000,-0.0027,-0.0039,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.0158,70.768522,-9.502630,-72.680000,-0.0027,-0.0039,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.0660,70.768522,-9.502630,-72.680000,-0.0028,-0.0041,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.1161,70.768522,-9.502630,-72.680000,-0.0028,-0.0041,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.1660,70.768522,-9.502630,-72.680000,-0.0011,-0.0016,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.2159,70.768522,-9.502630,-72.680000,-0.0011,-0.0016,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,2.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.2660,70.768522,-9.502630,-72.680000,-0.0011,-0.0016,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.3160,70.768522,-9.502630,-72.680000,-0.0011,-0.0016,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.3659,70.768522,-9.502630,-72.680000,-0.0051,-0.0073,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.4157,70.768522,-9.502630,-72.680000,-0.0051,-0.0073,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.4660,70.768522,-9.502630,-72.680000,-0.0150,-0.0217,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
1774700439.5160,70.768522,-9.502630,-72.680000,-0.0150,-0.0217,0.0000,71.391395,-8.925749,129.166978,0.238044,0.847267,158.1530,-0.0000,0.0000,0.000000,0.000000,6,755,0.0073,12.8558,97.1538
