# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774692352.3723,7.161840,-29.060026,-155.653895,-0.0028,-0.0002,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.895480,8.1779,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4458,97.1538
1774692352.4223,7.161822,-29.059653,-155.652881,-0.0023,-0.0028,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.895117,8.1789,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4462,97.1538
1774692352.4721,7.161893,-29.059470,-155.651050,-0.0032,-0.0034,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.894961,8.1807,0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4463,97.1538
1774692352.5221,7.161851,-29.051832,-155.637970,-0.0103,-0.0165,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.887614,8.1938,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4536,97.1538
1774692352.5722,7.161994,-29.050839,-155.640127,-0.0116,-0.0174,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.886699,8.1916,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4545,97.1538
1774692352.6221,7.162189,-29.049786,-155.638202,-0.0128,-0.0181,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.885743,8.1935,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4554,97.1538
1774692352.6721,7.161924,-29.045824,-155.632550,-0.0155,-0.0237,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.881863,8.1992,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4593,97.1538
1774692352.7221,7.162133,-29.044429,-155.635523,-0.0154,-0.0236,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.880581,8.1962,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4606,97.1538
1774692352.7721,7.162359,-29.043018,-155.638118,-0.0157,-0.0236,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.879289,8.1936,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4618,97.1538
1774692352.8221,7.162589,-29.041635,-155.638852,-0.0160,-0.0237,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.878026,8.1929,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4631,97.1538
1774692352.8722,7.162774,-29.040201,-155.643163,-0.0154,-0.0256,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.876699,8.1886,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4644,97.1538
1774692352.9221,7.162963,-29.038728,-155.645974,-0.0159,-0.0260,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.875337,8.1858,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4657,97.1538
1774692352.9722,7.162186,-29.040435,-155.657892,-0.0111,-0.0209,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.876761,8.1739,0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4643,97.1538
1774692353.0223,7.162278,-29.039203,-155.656983,-0.0121,-0.0219,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.875602,8.1748,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4655,97.1538
1774692353.0722,7.162424,-29.037973,-155.660333,-0.0130,-0.0209,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.874462,8.1714,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4666,97.1538
1774692353.1221,7.162098,-29.039187,-155.667895,-0.0104,-0.0161,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.875537,8.1639,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4655,97.1538
1774692353.1722,7.162236,-29.038236,-155.667977,-0.0108,-0.0161,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.874662,8.1638,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4664,97.1538
1774692353.2221,7.162387,-29.037263,-155.671515,-0.0109,-0.0166,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.873770,8.1602,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4673,97.1538
1774692353.2722,7.162040,-29.039073,-155.678156,-0.0061,-0.0119,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.875412,8.1536,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4657,97.1538
1774692353.3221,7.162082,-29.038398,-155.676698,-0.0063,-0.0121,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.874775,8.1551,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4663,97.1538
1774692353.3722,7.161894,-29.039204,-155.679119,-0.0048,-0.0097,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.875496,8.1526,-0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4656,97.1538
1774692353.4221,7.161914,-29.038735,-155.678343,-0.0036,-0.0075,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.875052,8.1534,0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4660,97.1538
1774692353.4722,7.161960,-29.038329,-155.680321,-0.0046,-0.0067,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.874674,8.1514,0.0000,0.0000,0.000000,0.000000,43,755,0.0760,14.4664,97.1538
1774692353.5221,7.162038,-29.037943,-155.681571,-0.0050,-0.0064,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.874326,8.1502,55.0000,8.5492,-0.758400,0.000000,43,755,0.0760,14.4667,97.1538
1774692353.5722,7.161869,-29.039078,-155.679159,0.0040,-0.0133,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.875368,8.1526,0.0000,8.6238,-0.758399,0.000000,43,755,0.0760,14.4657,97.1538
1774692353.6221,7.160925,-29.037580,-155.696222,-0.0102,-0.0394,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.873667,8.1355,55.0000,8.6734,-0.758398,0.000000,43,755,0.0760,14.4674,97.1538
1774692353.6721,7.160168,-29.035734,-155.654359,0.0019,-0.0326,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.871683,8.1774,0.0000,8.7344,-0.758393,0.000000,43,755,0.0760,14.4694,97.1538
1774692353.7221,7.159759,-29.034658,-155.639081,-0.0021,-0.0146,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.870536,8.1927,55.0000,8.8571,-0.758390,0.000000,43,755,0.0760,14.4706,97.1538
1774692353.7721,7.160488,-29.037759,-155.680820,-0.0045,0.0238,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.873717,8.1509,55.0000,8.9560,-0.758389,0.000000,43,755,0.0760,14.4674,97.1538
1774692353.8222,7.160940,-29.038302,-155.707808,-0.0038,0.0004,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.874364,8.1239,55.0000,9.0447,-0.758383,0.000000,43,755,0.0760,14.4667,97.1538
1774692353.8721,7.160911,-29.038016,-155.701640,-0.0025,-0.0155,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.874082,8.1301,14.0000,9.0828,-0.758391,0.000000,43,755,0.0760,14.4670,97.1538
1774692353.9221,7.160507,-29.037119,-155.700039,0.0038,-0.0275,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.873108,8.1317,55.0000,9.1458,-0.758390,0.000000,43,755,0.0760,14.4680,97.1538
1774692353.9721,7.159954,-29.036426,-155.709959,0.0059,-0.0132,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.872288,8.1218,40.0000,9.2017,-0.758387,0.000000,43,755,0.0760,14.4688,97.1538
1774692354.0222,7.159474,-29.035944,-155.710710,0.0052,-0.0126,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.871692,8.1210,55.0000,9.2898,-0.758382,0.000000,43,755,0.0760,14.4694,97.1538
1774692354.0722,7.158898,-29.035468,-155.711212,0.0081,-0.0145,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.871074,8.1205,54.0000,9.3397,-0.758378,0.000000,43,755,0.0760,14.4701,97.1538
1774692354.1221,7.158211,-29.034966,-155.707572,0.0081,-0.0161,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.870401,8.1242,55.0000,9.4185,-0.758374,0.000000,43,755,0.0760,14.4708,97.1538
1774692354.1721,7.157531,-29.034397,-155.701071,0.0070,-0.0155,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.869664,8.1307,56.0000,9.5113,-0.758370,0.000000,43,755,0.0760,14.4715,97.1538
1774692354.2221,7.156896,-29.033876,-155.704765,0.0068,-0.0144,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.868988,8.1270,55.0000,9.5899,-0.758368,0.000000,43,755,0.0760,14.4722,97.1538
1774692354.2721,7.149837,-29.039278,-155.718477,0.0185,-0.0119,0.0000,6.784334,-28.237118,-163.831749,1.311937,0.872210,8.1133,56.0000,9.6760,-0.758363,0.000000,43,755,0.0760,14.4693,97.1538
