# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774690706.7530,1.341586,-1.844010,-59.973958,-0.1895,-0.0310,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.645375,-17.5236,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5866,49.4019
1774690706.8029,1.335422,-1.835838,-56.827540,-0.2212,-0.0189,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.643506,-14.3772,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5929,49.4019
1774690706.8530,1.329067,-1.826488,-57.188053,-0.2499,-0.0153,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.640896,-14.7377,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5993,49.4019
1774690706.9029,1.322463,-1.815779,-57.398808,-0.2783,-0.0075,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.637452,-14.9485,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.6061,49.4019
1774690706.9530,1.343353,-1.827694,-61.388050,-0.2279,0.0069,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.632143,-18.9377,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5850,49.4019
1774690707.0029,1.338237,-1.816823,-57.524443,-0.2578,0.0293,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.627575,-15.0741,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5903,49.4019
1774690707.0529,1.350630,-1.825903,-59.977175,-0.2260,0.0356,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.625910,-17.5269,1.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5778,49.4019
1774690707.1029,1.346745,-1.814460,-58.025425,-0.2565,0.0555,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.620089,-15.5751,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5818,49.4019
1774690707.1530,1.355706,-1.823303,-59.982353,-0.2278,0.0578,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.620565,-17.5320,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5727,49.4019
1774690707.2029,1.352704,-1.811110,-58.389853,-0.2552,0.0768,0.0000,1.840275,-1.425525,-42.450309,-0.277155,-0.613595,-15.9395,-0.0000,0.0000,0.000000,0.000000,11,390,0.0307,5.5759,49.4019
