# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774635896.3660,-16.900599,10.410982,110.267618,-0.0750,-0.0885,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.147779,45.4462,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4491,35.2289
1774635896.4161,-16.895025,10.408848,110.315875,-0.0819,-0.0923,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.141827,45.4945,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4448,35.2289
1774635896.4660,-16.889082,10.406518,110.310194,-0.0886,-0.0982,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.135457,45.4888,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4402,35.2289
1774635896.5160,-16.882776,10.403986,110.342603,-0.0938,-0.1026,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.128673,45.5212,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4353,35.2289
1774635896.5660,-16.894680,10.408830,110.414453,-0.0780,-0.0907,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.141507,45.5931,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4445,35.2289
1774635896.6160,-16.888872,10.406583,110.324834,-0.0880,-0.0961,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.135295,45.5034,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4399,35.2289
1774635896.6660,-16.882752,10.403960,110.411404,-0.0947,-0.1000,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.128640,45.5900,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4353,35.2289
1774635896.7161,-16.876136,10.401185,110.339813,-0.1009,-0.1080,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.121472,45.5184,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4302,35.2289
1774635896.7660,-16.890113,10.408253,110.259854,-0.0809,-0.0959,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.137128,45.4385,1.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4405,35.2289
1774635896.8160,-16.883971,10.405923,110.471598,-0.0882,-0.0994,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.130579,45.6502,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4357,35.2289
1774635896.8661,-16.877621,10.403513,110.196860,-0.0926,-0.1075,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.123807,45.3755,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4307,35.2289
1774635896.9160,-16.870756,10.400952,110.368504,-0.0989,-0.1139,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.116505,45.5471,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4253,35.2289
1774635896.9660,-16.886633,10.409318,110.411493,-0.0788,-0.0977,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.134432,45.5901,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4368,35.2289
1774635897.0161,-16.880498,10.407247,110.331851,-0.0838,-0.1040,0.0000,-15.776366,10.104561,64.821398,-0.282088,1.127999,45.5105,-0.0000,0.0000,0.000000,0.000000,256,282,0.9082,3.4319,35.2289
