# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774636481.1497,-6.594504,6.892499,93.700290,-0.3310,-0.0018,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.591672,116.9667,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3313,49.4019
1774636481.1997,-6.593219,6.871307,93.575788,-0.3773,-0.0030,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.610633,116.8422,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3274,49.4019
1774636481.2497,-6.596335,6.922485,93.763372,-0.2522,-0.0030,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.564848,117.0298,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3370,49.4019
1774636481.2997,-6.595260,6.906139,93.747533,-0.2904,-0.0059,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.579441,117.0139,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3338,49.4019
1774636481.3497,-6.596911,6.933897,93.847867,-0.2224,-0.0051,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.554592,117.1143,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3391,49.4019
1774636481.3998,-6.595874,6.919743,93.812163,-0.2623,-0.0041,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.567185,117.0786,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3362,49.4019
1774636481.4497,-6.594659,6.902900,93.719216,-0.3056,-0.0061,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.582178,116.9856,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3328,49.4019
1774636481.4997,-6.593282,6.883237,93.587387,-0.3514,-0.0051,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.599698,116.8538,-1.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3290,49.4019
1774636481.5497,-6.596168,6.925984,93.750295,-0.2436,-0.0032,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.561568,117.0167,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3373,49.4019
1774636481.5997,-6.595175,6.910437,93.733204,-0.2814,-0.0040,0.0000,-6.008805,7.284712,-23.266388,-0.273205,-0.575458,116.9996,-0.0000,0.0000,0.000000,0.000000,1,390,0.0028,6.3343,49.4019
