# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774693073.9183,10.861868,-29.903989,141.010049,-0.4316,-0.2740,0.0000,11.046987,-29.721548,129.555383,-0.009542,0.258911,11.4547,-0.0000,0.0000,0.000000,0.000000,3,755,0.0036,12.9131,97.1538
1774693073.9684,10.891852,-29.902289,141.049362,-0.4650,-0.3002,0.0000,11.046987,-29.721548,129.555383,-0.009542,0.234711,11.4940,-0.0000,0.0000,0.000000,0.000000,3,755,0.0036,12.9130,97.1538
1774693074.0184,10.924062,-29.900669,141.068715,-0.5056,-0.3270,0.0000,11.046987,-29.721548,129.555383,-0.009542,0.208845,11.5133,-0.0000,0.0000,0.000000,0.000000,3,755,0.0036,12.9128,97.1538
1774693074.0684,10.959587,-29.898309,141.103470,-0.5496,-0.3612,0.0000,11.134207,-29.828413,128.561399,0.234428,0.180112,12.5421,-0.0000,0.0000,0.000000,0.000000,2,755,0.0022,12.9132,97.1538
1774693074.1183,10.998485,-29.895521,141.140260,-0.5919,-0.3978,0.0000,11.134207,-29.828413,128.561399,0.234428,0.147959,12.5789,-0.0000,0.0000,0.000000,0.000000,2,755,0.0022,12.9140,97.1538
1774693074.1684,11.040128,-29.892227,141.173328,-0.6346,-0.4282,0.0000,11.134207,-29.828413,128.561399,0.234428,0.113343,12.6119,-0.0000,0.0000,0.000000,0.000000,2,755,0.0022,12.9153,97.1538
1774693074.2184,10.683059,-29.904035,140.894455,-0.2190,-0.0814,0.0000,10.972006,-29.632036,128.912868,0.012530,0.395683,11.9816,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,12.9251,97.1538
1774693074.2684,10.695773,-29.907025,140.947516,-0.2491,-0.0959,0.0000,10.972006,-29.632036,128.912868,0.012530,0.387668,12.0346,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,12.9212,97.1538
1774693074.3184,10.666249,-29.908892,140.933390,-0.2035,-0.0667,0.0000,10.972006,-29.632036,128.912868,0.012530,0.411813,12.0205,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,12.9215,97.1538
1774693074.3685,10.676467,-29.911921,140.963359,-0.2291,-0.0778,0.0000,10.972006,-29.632036,128.912868,0.012530,0.405766,12.0505,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,12.9177,97.1538
