# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774700294.7279,71.628875,-9.008007,137.920000,-0.0083,0.0008,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700294.7781,71.628875,-9.008007,137.920000,-0.0083,0.0008,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700294.8281,71.628875,-9.008007,137.920000,-0.0083,0.0008,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700294.8780,71.628875,-9.008007,137.920000,-0.0122,0.0012,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,2.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700294.9281,71.628875,-9.008007,137.920000,-0.0122,0.0012,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700294.9779,71.628875,-9.008007,137.920000,-0.0124,0.0013,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.0281,71.628875,-9.008007,137.920000,-0.0124,0.0013,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.0780,71.628875,-9.008007,137.920000,-0.0108,0.0011,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.1281,71.628875,-9.008007,137.920000,-0.0108,0.0011,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.1779,71.628875,-9.008007,137.920000,-0.0108,0.0011,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.2280,71.628875,-9.008007,137.920000,-0.0108,0.0011,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.2780,71.628875,-9.008007,137.920000,-0.0091,0.0009,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.3280,71.628875,-9.008007,137.920000,-0.0091,0.0009,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.3780,71.628875,-9.008007,137.920000,-0.0091,0.0009,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,2.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.4280,71.628875,-9.008007,137.920000,-0.0091,0.0009,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.4780,71.628875,-9.008007,137.920000,-0.0091,0.0009,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.5280,71.628875,-9.008007,137.920000,-0.0091,0.0009,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.5780,71.628875,-9.008007,137.920000,-0.0199,0.0020,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.6280,71.628875,-9.008007,137.920000,-0.0199,0.0020,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.6781,71.628875,-9.008007,137.920000,-0.0199,0.0020,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.7280,71.628875,-9.008007,137.920000,-0.0199,0.0020,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.7780,71.628875,-9.008007,137.920000,-0.0058,0.0006,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
1774700295.8280,71.628875,-9.008007,137.920000,-0.0058,0.0006,0.0000,71.544232,-9.115391,128.912868,0.012530,-0.133313,9.0071,-0.0000,0.0000,0.000000,0.000000,4,755,0.0048,13.2818,97.1538
