# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774693624.8416,11.793452,-29.582350,158.223844,0.0026,-0.0024,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675628,32.9179,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2120,97.1538
1774693624.8917,11.793350,-29.582169,158.216270,0.0041,-0.0031,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675649,32.9103,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2122,97.1538
1774693624.9417,11.793191,-29.582012,158.211845,0.0038,-0.0015,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675610,32.9059,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2124,97.1538
1774693624.9917,11.793484,-29.582775,158.206770,0.0026,-0.0006,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675409,32.9008,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2116,97.1538
1774693625.0416,11.793298,-29.582693,158.197915,0.0062,-0.0005,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675304,32.8919,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2117,97.1538
1774693625.0917,11.792995,-29.582526,158.192750,0.0077,-0.0009,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675154,32.8868,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2118,97.1538
1774693625.1416,11.793225,-29.582583,158.189405,0.0068,-0.0023,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675308,32.8834,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2118,97.1538
1774693625.1917,11.793009,-29.582413,158.192269,0.0053,-0.0026,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675230,32.8863,-2.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2119,97.1538
1774693625.2416,11.792856,-29.582172,158.185280,0.0031,-0.0037,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675245,32.8793,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2122,97.1538
1774693625.2916,11.792778,-29.581978,158.190555,0.0038,-0.0051,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675293,32.8846,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2124,97.1538
1774693625.3416,11.793205,-29.582501,158.184745,0.0012,-0.0039,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675339,32.8788,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2119,97.1538
1774693625.3916,11.793277,-29.582261,158.184886,0.0004,-0.0050,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675537,32.8789,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2121,97.1538
1774693625.4417,11.793501,-29.582259,158.182454,-0.0002,-0.0053,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675721,32.8765,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2121,97.1538
1774693625.4916,11.793563,-29.581959,158.176652,0.0009,-0.0065,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675945,32.8707,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2124,97.1538
1774693625.5416,11.793646,-29.581642,158.177639,0.0016,-0.0069,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676196,32.8717,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2127,97.1538
1774693625.5916,11.793692,-29.581292,158.179152,0.0020,-0.0074,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676436,32.8732,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2131,97.1538
1774693625.6416,11.793728,-29.582150,158.176579,0.0008,-0.0058,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675969,32.8706,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2122,97.1538
1774693625.6916,11.793832,-29.581915,158.177750,-0.0000,-0.0057,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676189,32.8718,-2.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2125,97.1538
1774693625.7417,11.793910,-29.581675,158.171908,0.0010,-0.0060,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676392,32.8659,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2127,97.1538
1774693625.7916,11.793946,-29.581354,158.168857,0.0021,-0.0077,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676607,32.8629,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2130,97.1538
1774693625.8416,11.794014,-29.580995,158.168263,0.0008,-0.0082,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676870,32.8623,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2134,97.1538
1774693625.8916,11.794136,-29.580613,158.158605,0.0004,-0.0086,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.677190,32.8526,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2138,97.1538
1774693625.9416,11.794279,-29.580247,158.160777,0.0003,-0.0077,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.677518,32.8548,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2141,97.1538
1774693625.9917,11.794409,-29.579916,158.161656,-0.0007,-0.0078,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.677816,32.8557,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2145,97.1538
1774693626.0417,11.794567,-29.579526,158.150880,-0.0019,-0.0105,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.678170,32.8449,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2149,97.1538
1774693626.0916,11.794793,-29.579079,158.154142,-0.0029,-0.0103,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.678613,32.8482,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2153,97.1538
1774693626.1417,11.793893,-29.582089,158.148241,-0.0007,-0.0047,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676139,32.8423,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2123,97.1538
1774693626.1916,11.794034,-29.581931,158.156481,-0.0014,-0.0043,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676345,32.8505,-2.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2124,97.1538
1774693626.2416,11.794190,-29.581806,158.150408,-0.0031,-0.0022,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676545,32.8444,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2126,97.1538
1774693626.2917,11.794359,-29.581839,158.156423,-0.0034,-0.0001,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.676663,32.8504,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2125,97.1538
1774693626.3417,11.794004,-29.582918,158.152071,-0.0033,0.0026,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675750,32.8461,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2115,97.1538
1774693626.3916,11.794157,-29.583148,158.148761,-0.0047,0.0020,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675742,32.8428,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2112,97.1538
1774693626.4417,11.794369,-29.583407,158.152337,-0.0053,0.0031,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675766,32.8464,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2110,97.1538
1774693626.4917,11.794511,-29.583562,158.137612,-0.0020,0.0007,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675792,32.8316,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2108,97.1538
1774693626.5416,11.794129,-29.583645,158.139084,-0.0023,0.0031,0.0000,11.262554,-30.001724,125.305984,0.000000,-0.675432,32.8331,-0.0000,0.0000,0.000000,0.000000,0,755,0.0000,13.2107,97.1538
