# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774690406.8933,-0.000261,0.000160,-41.649861,-0.0155,-0.0026,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.136259,41.2098,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.1821,49.4019
1774690406.9427,-0.000116,0.000456,-41.910744,-0.0215,0.0113,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.136078,40.9489,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.1820,49.4019
1774690406.9927,-0.001028,0.002019,-42.003680,-0.0429,0.0078,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.136790,40.8560,2.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.1833,49.4019
1774690407.0427,-0.002729,0.004124,-42.044464,-0.0638,0.0081,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.138216,40.8152,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.1855,49.4019
1774690407.0927,-0.005185,0.006922,-42.066800,-0.0849,0.0071,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.140305,40.7929,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.1886,49.4019
1774690407.1427,-0.008549,0.010329,-42.082680,-0.1059,0.0036,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.143219,40.7770,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.1928,49.4019
1774690407.1927,-0.012840,0.014335,-42.097665,-0.1262,0.0003,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.146979,40.7620,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.1980,49.4019
1774690407.2427,-0.017923,0.018750,-42.103913,-0.1467,-0.0052,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.151473,40.7558,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.2041,49.4019
1774690407.2927,-0.024038,0.023807,-42.111166,-0.1681,-0.0090,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.156912,40.7485,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.2113,49.4019
1774690407.3427,-0.031051,0.029417,-42.115238,-0.1891,-0.0138,0.0000,1.215673,-0.564962,-82.859667,0.000000,-1.163174,40.7444,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,7.2195,49.4019
