# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774636186.9467,-7.181625,7.374273,23.717647,0.0684,0.1144,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.152591,106.5773,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9862,49.4019
1774636186.9967,-7.180713,7.381147,23.463310,0.0757,0.1243,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.150832,106.3230,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9866,49.4019
1774636187.0465,-7.182604,7.366046,24.785691,0.0601,0.0968,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.154585,107.6454,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9856,49.4019
1774636187.0966,-7.181849,7.371992,24.036713,0.0645,0.1067,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.153097,106.8964,2.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9860,49.4019
1774636187.1466,-7.181091,7.378281,23.810623,0.0683,0.1144,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.151563,106.6703,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9864,49.4019
1774636187.1966,-7.180250,7.385256,23.490876,0.0739,0.1269,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.149862,106.3505,1.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9869,49.4019
1774636187.2466,-7.182468,7.367724,25.135018,0.0573,0.0957,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.154242,107.9947,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9858,49.4019
1774636187.2966,-7.181832,7.373596,24.333436,0.0630,0.1064,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.152881,107.1931,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9863,49.4019
1774636187.3466,-7.182953,7.363153,26.127469,0.0521,0.0845,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.155291,108.9871,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9855,49.4019
1774636187.3965,-7.182418,7.368323,24.210297,0.0545,0.0931,0.0000,-6.025997,7.421946,-82.859667,0.000000,-1.154118,107.0700,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.9859,49.4019
