# MPC_PARAMS wheelbase_m=1.04 forward_speed_kmh=3 prediction_horizon=15 dt=0.1 use_dbm=1 w_d=1 w_theta=0.5 w_kappa=0.05 w_u=0.2 w_xy=2 w_psi=1 w_vx=0.5 w_vy=0.3 w_omega=0.3 w_delta_c=0.1 w_u_delta=0.2 w_u_torque=1e-05 mass_kg=150 inertia_kgm2=120 lf_m=0.52 lr_m=0.52 Ca_N_rad=25000 Cx_N=30000 mu=0.8
timestamp_sec,x_m,y_m,yaw_deg,vx_mps,vy_mps,omega_rads,ref_x_m,ref_y_m,ref_yaw_deg,ref_kappa,cte_m,heading_err_deg,cmd_steer_deg,cmd_speed_pwm,cmd_torque,mpc_cost,nearest_idx,path_size,path_progress,dist_to_goal_m,path_len_m
1774637587.3709,-6.736647,7.291573,12.420975,-0.6995,-0.2867,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.721344,95.2806,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5336,49.4019
1774637587.4208,-6.768856,7.275835,8.720056,-0.7585,-0.3268,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.755259,91.5797,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5624,49.4019
1774637587.4708,-6.727731,7.318198,4.095913,-0.5912,-0.2665,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.709188,86.9556,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5298,49.4019
1774637587.5208,-6.757136,7.304704,1.732067,-0.6476,-0.3079,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.740041,84.5917,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5561,49.4019
1774637587.5710,-6.790011,7.289709,-0.079280,-0.7035,-0.3465,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.774526,82.7804,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5857,49.4019
1774637587.6210,-6.826422,7.273115,-1.449732,-0.7615,-0.3890,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.812717,81.4099,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.6186,49.4019
1774637587.6708,-6.752937,7.324437,-4.091726,-0.5416,-0.2868,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.733422,78.7679,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5557,49.4019
1774637587.7209,-6.782584,7.311155,-4.558982,-0.5959,-0.3259,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.764491,78.3007,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5823,49.4019
1774637587.7708,-6.731978,7.342286,-5.806319,-0.4506,-0.2572,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.710407,77.0533,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5385,49.4019
1774637587.8210,-6.757358,7.330574,-5.474198,-0.5027,-0.2908,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.737046,77.3855,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5612,49.4019
1774637587.8710,-6.785198,7.317383,-4.894829,-0.5546,-0.3226,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.766310,77.9648,-0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5861,49.4019
1774637587.9209,-6.815539,7.302729,-4.118490,-0.6090,-0.3508,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.798237,78.7412,2.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.6132,49.4019
1774637587.9710,-6.743972,7.342334,-3.581884,-0.4241,-0.2525,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.722302,79.2778,-4.9908,12.7995,-0.031422,0.000000,0,390,0.0000,6.5503,49.4019
1774637588.0208,-6.767068,7.330440,-2.172467,-0.4726,-0.2734,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.746698,80.6872,-5.3712,13.4108,0.005183,0.000000,0,390,0.0000,6.5707,49.4019
1774637588.0708,-6.718031,7.355750,-0.648291,-0.3510,-0.2151,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.694895,82.2114,-5.4200,12.3224,-0.004018,0.000000,0,390,0.0000,6.5274,49.4019
1774637588.1209,-6.737191,7.344925,1.096849,-0.3978,-0.2287,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.715252,83.9565,-5.8022,12.9110,0.019285,0.000000,0,390,0.0000,6.5441,49.4019
1774637588.1709,-6.759324,7.332912,2.865245,-0.4570,-0.2427,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.738707,85.7249,-5.9095,13.6261,0.011023,0.000000,0,390,0.0000,6.5636,49.4019
1774637588.2209,-6.785010,7.319591,4.659277,-0.5173,-0.2507,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.765849,87.5189,-6.0011,14.3347,0.000798,0.000000,0,390,0.0000,6.5863,49.4019
1774637588.2709,-6.719895,7.353818,6.376751,-0.3540,-0.1792,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.696985,89.2364,-6.0772,12.8495,-0.008706,0.000000,0,390,0.0000,6.5288,49.4019
1774637588.3210,-6.739808,7.342768,7.709726,-0.4119,-0.1855,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.718117,90.5694,0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5463,49.4019
1774637588.3709,-6.708142,7.363557,9.218935,-0.3310,-0.1384,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.684112,92.0786,-6.5582,12.7312,0.021892,0.000000,0,390,0.0000,6.5192,49.4019
1774637588.4210,-6.725747,7.353722,10.520869,-0.3781,-0.1431,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.702804,93.3805,-0.8568,13.2978,0.025669,0.000000,0,390,0.0000,6.5346,49.4019
1774637588.4709,-6.746310,7.342826,11.594442,-0.4401,-0.1422,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.724561,94.4541,-0.8971,14.0680,0.018058,0.000000,0,390,0.0000,6.5527,49.4019
1774637588.5208,-6.768157,7.331259,12.181157,-0.4880,-0.1416,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.747677,95.0408,-0.9987,14.6668,0.007896,0.000000,0,390,0.0000,6.5719,49.4019
1774637588.5709,-6.709402,7.360339,12.106006,-0.3330,-0.1018,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.685763,94.9657,-0.9225,13.2560,-0.000335,0.000000,0,390,0.0000,6.5198,49.4019
1774637588.6209,-6.721627,7.351921,9.684192,-0.3508,-0.1189,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.698940,92.5439,-1.0405,13.5337,0.027374,0.000000,0,390,0.0000,6.5302,49.4019
1774637588.6710,-6.694983,7.370078,4.565722,-0.2660,-0.1040,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.670245,87.4254,-0.7910,12.8260,0.023449,0.000000,0,390,0.0000,6.5076,49.4019
1774637588.7209,-6.707351,7.363937,8.867429,-0.3026,-0.0801,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.683281,91.7271,-6.4594,13.2592,0.041078,0.000000,0,390,0.0000,6.5185,49.4019
1774637588.7709,-6.721400,7.357770,10.736257,-0.3386,-0.0605,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.697987,93.5959,0.0000,0.0000,0.000000,0.000000,0,390,0.0000,6.5311,49.4019
1774637588.8209,-6.737444,7.351926,6.788698,-0.3658,-0.0723,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.714633,89.6484,-6.6157,14.0696,0.036441,0.000000,0,390,0.0000,6.5457,49.4019
1774637588.8709,-6.685051,7.375754,131.961390,0.0877,0.1764,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.659684,-145.1789,-0.7585,-7.2235,0.023015,0.000000,0,390,0.0000,6.4989,49.4019
1774637588.9209,-6.660855,7.375492,136.991969,0.0052,0.0699,0.0000,-6.025997,7.421946,-82.859667,0.000000,-0.635708,-140.1484,1.4306,-6.5978,0.052122,0.000000,0,390,0.0000,6.4752,49.4019
